text,label
"If you have trouble dreaming you may give this movie a low rating. But you just have to realize this movie was not made to please everyone,<br /><br />just people with a sense of humor.<br /><br />For those people the movie is great! It plays on old Science fiction movies and radio shows long gone, most of witch where B-rated themselves. Along the lines of Spaceballs and Airplane 2, you may need to stretch your imagination a little bit to get the jokes, but it is well worth it.",1
"I love this movie. I mean the story may not be the best, but the dancing most certainly makes up for it. You get to know a little bit about each character the way THEY want you to learn about them. I just think that you won't like this movie unless you're into Broadway...",1
"If you are tired of films trying too hard to be fairy tales (the ""Pretty Woman"" variety love story), here is a beautiful film in which a Japanese businessman is pulled free from his robotic, dispassionate life when he falls in love...with dancing. Wonderfully drawn characters bring to life a story that is at once deeply funny and poignantly moving.",1
"This is actually one of my favorite films, I would recommend that EVERYONE watches it. There is some great acting in it and it shows that not all ""good"" films are American....",1
"I was absolutely mesmerised by this series from the moment Tom Long walked into shot - the whole 'bad boy' thing, it was just addictive.<br /><br />The story has you hooked, what will happen next - will Joey get the girl in the end, after doing 5 years in prison, and all that time thinking about his lost love, crossing paths with her again, finding he has a son... Although he is a violent bad guy, you still want him to find happiness.<br /><br />A truly captivating two parter - please bring it out on video!",1
"This movie has made me want to become a director, and Michelle Rodriguez is brilliant. How the hell wasn't she on mtv's top 25 under 25, she beats them all. This film definitely deserved the grand jury prize at sundance, best film i have ever seen.",1
I loved this movie and will watch it again. Original twist to Plot of Man vs Man vs Self. I think this is Kurt Russell's best movie. His eyes conveyed more than most actors words. Perhaps there's hope for Mankind in spite of Government Intervention?,1
"This movie started me on a Nick Cage kick. It is a story full of twists and turns- a movie of motives and moves. Of, course, Dennis Hopper was a ham, but J.T. Walsh and Laura Flyyn Boyle are the perfect pair to catch the unsuspecting man who has fallen into their web. Everything about this movie is good - cinematography, story pace and most of all the end. Cage excels at what he does best- it's not to be an action hero but to be an everyman caught in the snares of life.",1
"Before he became defined as Nick Charles in the Thin Man Series, William Powell played another urbane detective named Philo Vance. The supporting cast is strong in this early talkie, and Powell's star quality is evident. Mary Astor, who eight years later would be defined by her portrayal of Brigid O'Shaughnessy, does a good job here as the featured woman who finds herself in the middle of it all.",1
"I LOVE this show, it's sure to be a winner. Jessica Alba does a great job, it's about time we have a kick-ass girl who's not the cutesy type. The entire cast is wonderful and all the episopes have good plots. Everything is layed out well, and thought over. To put it together must have taken a while, because it wasn't someone in a hurry that just slapped something together. It's a GREAT show altogether.",1
This is the only David Zucker movie that does not spoof anything the first of its kind. The funniest movie of 98 with Night at the Roxbury right behind But I did not think Theres something about mary was funny so that doesnt count except for the frank and beans thing he he. Dont listen to the critics especially Roger Ebert he does not know solid entertainment just look at his reviews.Anyway see it you wont be dissapionted,1
